issue,issue_title,start_date,end_date,rank,track_id,song_name,artist_name,qq_track_mid,new_flag,last_week_rank,on_chart_weeks,history_highest_rank,uni_index,play_heat,spread,preference,sales,recommendation,cover_url
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,2,535314845,如约,周深,000uTZAI1djRlw,False,4,2,2,97.04272,81.16,0.0,0.0,75.08,90.49,https://y.gtimg.cn/music/photo_new/T002R500x500M0000007zt0H0BXeMQ_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,3,535881027,失重色,世勋,000lRPjD2F038X,True,0,1,3,96.86356,76.36,0.0,0.0,86.71,84.26,https://y.gtimg.cn/music/photo_new/T002R500x500M0000014Z9nm2HwRfC_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,4,495731462,宇宙游乐场,梓渝,003xi4dG0HPhN3,False,3,9,1,96.49266,70.46,0.0,0.0,52.39,87.44,https://y.gtimg.cn/music/photo_new/T002R500x500M000001YF9mT23fsBQ_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,5,509534822,我想,刘宇宁,004BV00w11Ysvm,False,5,8,3,96.0426,70.71,0.0,0.0,26.3,83.88,https://y.gtimg.cn/music/photo_new/T002R500x500M000002lkcEK0ztfwR_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,6,452195789,不渝,梓渝,000TyQAA0jYDlU,False,8,33,1,95.81951,62.21,0.0,0.0,37.85,82.73,https://y.gtimg.cn/music/photo_new/T002R500x500M000001bXK7t4Q576w_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,7,521117665,甲乙丙丁 (你我怎么两清),李佳薇,002AZauQ1UKQxe,False,9,5,7,95.72971,90.96,0.0,0.0,49.54,63.25,https://y.gtimg.cn/music/photo_new/T002R500x500M00000446QRA1fTdqA_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,8,535328619,见山河,刘宇宁,001jvmwK3BYxpT,True,0,1,8,95.65387,71.53,0.0,0.0,52.09,81.66,https://y.gtimg.cn/music/photo_new/T002R500x500M000002g8Zeb2DyMhE_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,9,533373322,Cold Blooded,严浩翔,001uODJ03jwbpe,False,1,2,1,95.38953,67.26,0.0,0.0,52.33,80.8,https://y.qq.com/music/photo_new/T062R500x500M0000001dgoc1T2sbP.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,10,515779632,Steal The Moon,王俊凯,0041rMW52UcUDL,False,7,6,1,95.14389,71.45,0.0,0.0,42.37,79.76,https://y.qq.com/music/photo_new/T062R500x500M000002Z67Ce1Dtijs.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,11,533494826,山风山风等等我,万海东,0012TY2n0qQurs,True,102,1,11,93.47084,86.02,0.0,0.0,55.24,58.18,https://y.gtimg.cn/music/photo_new/T002R500x500M000002O92eu0Jubpi_3.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,12,476979934,大江南,刀郎,00353J6U0acVVf,False,13,19,9,93.39188,64.93,0.0,0.0,40.32,76.71,https://y.gtimg.cn/music/photo_new/T002R500x500M0000042UNmv3tjqE2_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,13,522467109,生日不快乐,张艺兴,001PSlNu3003Td,True,0,1,13,93.34744,70.52,0.0,0.0,61.48,75.39,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,14,528886869,吹吹山顶的风,巴扎黑,00300Opj0ekd7M,False,12,4,12,93.06585,85.78,0.0,0.0,59.05,48.0,https://y.gtimg.cn/music/photo_new/T002R500x500M000003fdCjM2I4CYg_4.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,15,490979740,玻璃,Gareth.T,001brxL63DYjSr,False,14,11,2,93.00712,86.36,0.0,0.0,29.08,52.58,https://y.gtimg.cn/music/photo_new/T002R500x500M000002kIED92uw8L5_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,16,495624493,梦哑,任然,003WHs6a1qmOeG,False,15,6,15,92.74686,85.72,0.0,0.0,21.9,57.0,https://y.gtimg.cn/music/photo_new/T002R500x500M000000JotAZ2WZEkq_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,17,536395629,也许你就在对岸,张杰,001C6jX625yhUv,True,0,1,17,92.26905,79.33,0.0,0.0,51.17,70.78,https://y.gtimg.cn/music/photo_new/T002R500x500M000002iSmQU4DC9Eu_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,18,534467920,云儿,喻言,0004am9z0JNbXr,False,66,2,18,92.13943,63.59,0.0,0.0,63.39,72.28,https://y.qq.com/music/photo_new/T062R500x500M0000000DBkm13Yu2I.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,19,474412512,那天下雨了,周杰伦,0044SaFh0apuR2,False,16,19,2,92.01096,83.46,0.0,0.0,42.01,58.65,https://y.gtimg.cn/music/photo_new/T002R500x500M0000041WVfh2vtlJE_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,20,476300984,无人乐园,王俊凯,004BsuOC1hamlB,False,78,19,1,92.00858,70.08,0.0,0.0,27.5,74.2,https://y.qq.com/music/photo_new/T062R500x500M000002ExhNX0VO1Mc.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,21,293603181,小美满,周深,002QvWwX1BG9mr,False,20,130,1,91.85858,79.56,0.0,0.0,35.98,70.2,https://y.gtimg.cn/music/photo_new/T002R500x500M0000002ATV00WcBgd_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,22,199985272,花开忘忧,周深,004czGF42WSgko,False,21,204,1,91.76614,71.64,0.0,0.0,26.35,73.12,https://y.gtimg.cn/music/photo_new/T002R500x500M000001rb1ah0bFKMo_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,23,385505856,像晴天像雨天,汪苏泷,003sZs4P2hFUVQ,False,19,77,6,91.48019,77.98,0.0,0.0,28.7,70.01,https://y.gtimg.cn/music/photo_new/T002R500x500M000001V8PDy1om05K_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,24,532442337,全世界的雨,"周深,Ella陈嘉桦",000R5lKk0KJBgG,False,2,3,2,91.46699,81.22,0.0,0.0,37.14,61.85,https://y.gtimg.cn/music/photo_new/T002R500x500M000003K9rwV09UxLk_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,25,447308818,街角的晚风,陈小春,001e2FJz3QXaf0,False,18,34,5,91.41671,83.13,0.0,0.0,46.72,40.13,https://y.gtimg.cn/music/photo_new/T002R500x500M0000028jKt80PGmlB_4.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,26,501946792,云絮低语,云朵,000X5dVy0AaZKa,False,28,5,26,91.09622,62.24,0.0,0.0,58.48,70.44,https://y.gtimg.cn/music/photo_new/T002R500x500M000000BlY9Z3Nrr3g_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,27,475529076,Fever Pitch,Richz,000WhoSx0Wpvog,False,23,12,22,91.02278,82.44,0.0,0.0,35.44,37.26,https://y.gtimg.cn/music/photo_new/T002R500x500M0000013EMSw3bvHuu_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,28,466598714,人间共鸣,李健,001ve92b4N7wT1,False,42,25,4,90.98251,80.49,0.0,0.0,45.8,55.46,https://y.gtimg.cn/music/photo_new/T002R500x500M000003RVJjp1svtyz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,29,458320813,Someone Like You,张真源,004TaA831D40QG,False,38,29,1,90.86682,53.12,0.0,0.0,27.96,71.83,https://y.gtimg.cn/music/photo_new/T002R500x500M000002P1zsF2O3TDF_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,30,536275931,听无声处,周深,002SAARr0ebrGS,True,0,1,30,90.83673,71.02,0.0,0.0,62.65,62.7,https://y.qq.com/music/photo_new/T062R500x500M000004Ym4111EqoVs.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,31,486022788,两世洞天,黄星,001rRVzh2m7RJB,False,39,9,15,90.8195,51.18,0.0,0.0,12.01,71.91,https://y.gtimg.cn/music/photo_new/T002R500x500M0000001ze381iKWmo_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,32,463774753,Colder,蔡徐坤,00400RDv0ozgWg,False,65,26,2,90.75312,54.94,0.0,0.0,69.46,58.0,https://y.gtimg.cn/music/photo_new/T002R500x500M000003Q9it10RWLId_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,33,533095371,媚人,薛之谦,001Fk1hB2OWZYH,False,17,3,8,90.68276,78.93,0.0,0.0,27.94,60.38,https://y.gtimg.cn/music/photo_new/T002R500x500M000002vfBmm41fIRe_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,34,535357816,Rock All Night,袁一琦,003AjrRg4fPZTt,True,137,1,34,90.6596,54.26,0.0,0.0,30.15,71.15,https://y.gtimg.cn/music/photo_new/T002R500x500M000003qltM2469LMm_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,35,522467101,讨厌情歌,张艺兴,004QdItR3OzS3J,True,0,1,35,90.64585,73.23,0.0,0.0,64.0,54.38,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,36,522467105,北京的雨,张艺兴,002ubhKy3qBLES,False,11,3,11,90.64397,72.86,0.0,0.0,65.04,52.61,https://y.qq.com/music/photo_new/T062R500x500M0000004cYUv1WOARD.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,37,463774751,Don't Call (feat. Free Nationals),蔡徐坤,004O0a1f4T0RI8,False,91,24,3,90.55399,54.13,0.0,0.0,69.56,53.23,https://y.gtimg.cn/music/photo_new/T002R500x500M000003Q9it10RWLId_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,38,478777514,有风的日落,万海东,0046Ffh90pkMOs,False,30,12,15,90.41142,80.51,0.0,0.0,38.63,32.61,https://y.gtimg.cn/music/photo_new/T002R500x500M000003ifChN0R3y1H_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,39,480678966,静音恋人 (两颗缠绕的心),礼越,0046UbDu4Lyebe,False,29,10,18,90.35829,80.28,0.0,0.0,29.01,43.62,https://y.gtimg.cn/music/photo_new/T002R500x500M0000002luCJ26Yi4n_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,40,515816984,奢求,"淑元,奥利",001nakHM1NXviz,True,0,1,40,90.35223,55.41,0.0,0.0,64.86,59.09,https://y.gtimg.cn/music/photo_new/T002R500x500M000000bufPC2m8y5E_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,41,533494200,Glue,希林娜依高,000Q9lzD0ag0YJ,True,0,1,41,90.25608,71.44,0.0,0.0,45.47,63.47,https://y.gtimg.cn/music/photo_new/T002R500x500M000003RLC1r1I8Y7u_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,42,537404490,耀眼的我们,周深,002JZCyb4ORwy7,True,0,1,42,90.22975,65.19,0.0,0.0,61.92,58.63,https://y.qq.com/music/photo_new/T062R500x500M000000UcSCT2174o4.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,43,532441524,过海,"王赫野,黄龄",003DEzAQ3HSB9l,False,50,2,43,90.21826,78.8,0.0,0.0,24.74,50.68,https://y.gtimg.cn/music/photo_new/T002R500x500M000003sDdGY2FtUY2_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,44,480650227,写故事的人,汪苏泷,0028t0n12nBn9U,False,31,6,13,90.19932,78.15,0.0,0.0,26.04,52.58,https://y.gtimg.cn/music/photo_new/T002R500x500M000000A1M903iHvyT_4.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,45,537633785,异常加载中,"TF家族,TF家族-张桂源,TF家族-张函瑞,TF家族-王橹杰,TF家族-左奇函,TF家族-陈奕恒,TF家族-杨博文,TF家族-陈思罕,TF家族-陈浚铭",002Agcje4enxFb,True,0,1,45,90.13686,61.84,0.0,0.0,31.4,67.43,https://y.gtimg.cn/music/photo_new/T002R500x500M000000bjZ7v0vnJHl_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,46,499329279,山歌追上云朵,央金拉姆,004RglME1g9lJV,False,47,8,39,90.05932,77.49,0.0,0.0,41.76,47.13,https://y.gtimg.cn/music/photo_new/T002R500x500M000004N13wG44oqY1_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,47,531112810,周旋,"王以太,艾热AIR",0009cN231s93BH,False,27,3,27,90.04615,77.81,0.0,0.0,11.07,51.37,https://y.gtimg.cn/music/photo_new/T002R500x500M000000TFXPO1bLY2u_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,48,511364187,挽红纱,"龚琳娜,张云雷",000QQHy712ZX4T,False,33,7,7,90.04088,61.58,0.0,0.0,10.57,67.3,https://y.gtimg.cn/music/photo_new/T002R500x500M000000r1HER3uMIFZ_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,49,515780030,真相,王俊凯,004WWjMC2Dt1ip,False,111,5,5,89.55613,67.35,0.0,0.0,30.29,63.91,https://y.qq.com/music/photo_new/T062R500x500M000004YwMvf2ekLnQ.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,50,487550585,主角,王菲,001uywZc1PxmVv,False,40,13,11,89.44373,77.62,0.0,0.0,38.85,41.09,https://y.gtimg.cn/music/photo_new/T002R500x500M0000014oHsO311mVp_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,51,533897410,汹涌,吴莫愁,003zLeSq0V2ECp,True,0,1,51,88.88898,75.91,0.0,0.0,9.87,53.44,https://y.gtimg.cn/music/photo_new/T002R500x500M000003mTx4M2vjsxl_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,52,474412516,爱琴海,周杰伦,003WPrjL4dimFE,False,56,19,4,88.87008,77.67,0.0,0.0,27.23,40.67,https://y.gtimg.cn/music/photo_new/T002R500x500M0000041WVfh2vtlJE_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,53,535195004,竞速游戏,TOP登陆少年组合,002cmsGd2ClwVJ,False,26,2,26,88.84853,75.59,0.0,0.0,35.02,51.94,https://y.gtimg.cn/music/photo_new/T002R500x500M000000ji8iX05RUPt_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,54,515804613,8DM,"V8,徐明浩",001gPXbo2gpbbH,False,34,5,12,88.5064,50.85,0.0,0.0,23.94,65.48,https://y.gtimg.cn/music/photo_new/T002R500x500M000000rDsrP3UzzFm_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,55,518582456,相思锁,张真源,000EQX6y3kMOYI,False,62,5,2,88.29153,69.61,0.0,0.0,44.45,59.05,https://y.gtimg.cn/music/photo_new/T002R500x500M000003YtOnb3UDtqO_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,56,535281936,回望,林墨,000TA5Dd05A9Rm,True,0,1,56,87.9223,54.38,0.0,0.0,61.8,50.32,https://y.gtimg.cn/music/photo_new/T002R500x500M000004av63W1v5RYK_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,57,536573515,放弃的界限,张敬轩,004A3P4m3iHPY8,True,0,1,57,87.91601,67.84,0.0,0.0,26.9,61.3,https://y.gtimg.cn/music/photo_new/T002R500x500M000000El1e90HegZ3_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,58,530399436,Badi Badi,王俊凯,003DPd5i2qrCU7,False,54,4,7,87.78244,73.01,0.0,0.0,40.41,52.79,https://y.qq.com/music/photo_new/T062R500x500M00000263WWe1mlRaa.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,59,536263330,花落花,陈少熙,000qYKux2Ndmue,True,0,1,59,87.73403,67.89,0.0,0.0,21.78,61.23,https://y.gtimg.cn/music/photo_new/T002R500x500M000001xHj3E16iEe3_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,60,524476063,一直下,陈宇祥,002GlLlX2IsyYr,False,60,3,60,87.58884,77.21,0.0,0.0,6.91,19.52,https://y.gtimg.cn/music/photo_new/T002R500x500M0000036ad3O39VsR1_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,61,463431785,巴拉莱卡（The Rod）,门尼,004cIIT23E42Bi,False,64,19,19,87.5231,76.17,0.0,0.0,25.17,42.57,https://y.qq.com/music/photo_new/T062R500x500M000000KuGDR0MKlCb.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,62,512101294,人间的剧本,老韩很哇塞,001Pa1g53DmNQ3,False,57,5,57,87.4608,75.63,0.0,0.0,40.27,40.8,https://y.gtimg.cn/music/photo_new/T002R500x500M000002F2Rfl3kTcYx_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,63,480650228,让你知道,"汪苏泷,G.E.M. 邓紫棋",002V5FGl3Wga6v,False,63,6,11,87.23059,74.14,0.0,0.0,7.21,52.52,https://y.gtimg.cn/music/photo_new/T002R500x500M000000A1M903iHvyT_4.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,64,530004147,红尘慌慌,周深,003ARFyH2himMe,False,67,4,1,87.18693,72.68,0.0,0.0,22.1,54.27,https://y.qq.com/music/photo_new/T062R500x500M000002P5PQ93Mb5a2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,65,471987459,无趣生活指南,宋亚轩,004MTdEu3oB5ZR,False,76,21,1,86.57931,59.44,0.0,0.0,13.33,61.82,https://y.gtimg.cn/music/photo_new/T002R500x500M000003Lv1d94F8P3W_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,66,522436401,爱谁谁,张艺兴,0022DCpn01uwgJ,False,36,5,4,86.26488,59.02,0.0,0.0,60.48,42.14,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,67,466782905,梦底,海来阿木,001bG0HK1bhUgX,False,74,22,9,86.16954,75.18,0.0,0.0,27.24,37.24,https://y.qq.com/music/photo_new/T062R500x500M000002Lcths3JW6kx.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,68,521720356,疑疑疑,王俊凯,003Y82u91ZIDmO,False,68,5,3,86.09606,71.21,0.0,0.0,34.66,51.22,https://y.qq.com/music/photo_new/T062R500x500M000001RGf6N2Plzq6.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,69,467620041,吉量,周深,004VCyBy391azx,False,93,24,1,86.08364,68.7,0.0,0.0,21.51,56.18,https://y.gtimg.cn/music/photo_new/T002R500x500M0000010e79v0CExQN_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,70,464961899,失眠了,吴琳珂Moske,001TbwI91Lu6kB,False,85,23,19,85.96521,75.32,0.0,0.0,2.39,40.29,https://y.gtimg.cn/music/photo_new/T002R500x500M000001Eq1Sr22DGRf_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,71,532831826,ZESTY,袁一琦,004Ymb8G1GWzPk,False,25,3,6,85.91132,60.4,0.0,0.0,15.87,60.52,https://y.gtimg.cn/music/photo_new/T002R500x500M000003qltM2469LMm_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,72,513694560,最后的借口,"h3R3刘清云,罗可Lorkin",0009ekdK2Ilzld,False,88,4,72,85.86076,75.05,0.0,0.0,11.7,40.65,https://y.gtimg.cn/music/photo_new/T002R500x500M0000031yTwA0yq3b5_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,73,474678725,宠,檀健次,004F7UlD2YXJtR,False,86,20,10,85.85033,62.35,0.0,0.0,20.2,59.5,https://y.gtimg.cn/music/photo_new/T002R500x500M000001pEKRz4LW4Vx_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,74,517395426,问爱,Yamy郭颖,002oGI0x1Go47u,True,129,1,74,85.80571,74.46,0.0,0.0,13.24,42.49,https://y.gtimg.cn/music/photo_new/T002R500x500M000000nsQXX2AYOBd_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,75,477383450,一千一万朵,马嘉祺,003TNscL2TONPZ,False,6,17,6,85.72223,65.47,0.0,0.0,52.02,46.15,https://y.qq.com/music/photo_new/T062R500x500M000003CK5IN3d5z55.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,76,522436396,Higher,张艺兴,00283SX10LVsSP,False,46,5,5,85.66326,57.72,0.0,0.0,59.23,41.79,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,77,531359848,我只要我开心,时代少年团,0047kieu3p1Zrf,False,75,3,4,85.65394,71.16,0.0,0.0,41.23,46.04,https://y.gtimg.cn/music/photo_new/T002R500x500M000002zvO7r0gSXWZ_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,78,521720340,如期,王俊凯,000n3xE32Sdk1C,False,73,5,25,85.56876,70.21,0.0,0.0,32.72,51.57,https://y.qq.com/music/photo_new/T062R500x500M000000axnOS3fnS48.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,79,522436402,Again,张艺兴,001deuwV3jcVOr,False,53,5,6,85.49389,57.41,0.0,0.0,58.58,41.76,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,80,522436400,Smoke & Mirrors,张艺兴,000SGh5g1MgDzo,False,51,5,9,85.44129,57.42,0.0,0.0,58.4,41.65,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,81,532795800,问,TF_ING张子墨,0002BKiw3M8Yqb,False,37,3,37,85.43537,50.61,0.0,0.0,5.51,61.06,https://y.gtimg.cn/music/photo_new/T002R500x500M000001dK7Q03f3u6K_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,82,535934579,No Boundaries,"周深,北京环球度假区",002U6qAT0IMMwf,True,0,1,82,85.42495,60.97,0.0,0.0,0.79,59.81,https://y.gtimg.cn/music/photo_new/T002R500x500M000004T2U7i3TrVFC_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,83,522436410,Living,张艺兴,003hfE050iuS2B,False,52,5,7,85.41137,57.21,0.0,0.0,58.2,41.85,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,84,491256250,凌绝顶,梓渝,001SZuO01zTv4Y,False,72,11,1,85.35868,61.8,0.0,0.0,28.11,57.19,https://y.gtimg.cn/music/photo_new/T002R500x500M000004bXPkr3OymlI_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,85,512003003,逍遥仙,筷子兄弟,00485M1a40O8Hi,False,77,7,28,85.34259,74.27,0.0,0.0,25.33,25.42,https://y.gtimg.cn/music/photo_new/T002R500x500M000002z6UmJ3m71jH_2.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,86,515090709,落日微醺（晚风中一杯酒）,落日微醺,0029j7eI4Poe44,False,94,4,72,85.3289,73.07,0.0,0.0,33.69,39.6,https://y.gtimg.cn/music/photo_new/T002R500x500M000001TMIlo2CCoNX_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,87,478120646,情深深雨濛濛,梓渝,001IodTs2xXctR,False,71,18,1,85.29329,61.79,0.0,0.0,13.72,58.12,https://y.gtimg.cn/music/photo_new/T002R500x500M000004d4d3s0RGI34_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,88,536864840,灵魂相愿,张敬轩,004aV04M0IgIn8,True,0,1,88,85.27657,61.74,0.0,0.0,24.83,57.26,https://y.gtimg.cn/music/photo_new/T002R500x500M0000000DEVM1yYbfG_3.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,89,530399435,破晓,王俊凯,001IXEnW4OmqLF,False,80,4,1,85.27172,69.04,0.0,0.0,33.77,51.25,https://y.qq.com/music/photo_new/T062R500x500M000004EhfP90kZ9le.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,90,481957782,烟花街,"崔十八,听潮阁",002EsPoW4eUnsu,False,90,6,52,85.25977,47.01,0.0,0.0,22.61,60.48,https://y.gtimg.cn/music/photo_new/T002R500x500M000003VWOiA0YwIBI_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,91,522467107,绛色的爱,张艺兴,000wLKc61CDB47,False,45,2,45,85.24782,64.42,0.0,0.0,52.73,42.75,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,92,522436418,错错错,张艺兴,004V2b6s39ainE,False,55,5,11,85.24386,57.1,0.0,0.0,57.62,41.62,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,93,522436399,意中人,张艺兴,0032Yh0918cF8c,False,58,5,10,85.19584,56.87,0.0,0.0,57.46,41.64,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,94,472514843,问你一个人类梦寐以求的深奥问题,汪苏泷,003O2jAx2Z8mad,False,96,21,5,85.19339,69.43,0.0,0.0,24.03,52.11,https://y.qq.com/music/photo_new/T062R500x500M000001MhXjs26yhdQ.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,95,533360546,求你别离开我（因为我欠你太多）,苏子欲,0008MVG12sUW3M,True,0,1,95,85.17056,74.89,0.0,0.0,3.36,11.08,https://y.gtimg.cn/music/photo_new/T002R500x500M000002oLVKM0kkQif_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,96,536013015,你我他,en (王翊恩),001LhXEA3xLRsJ,True,0,1,96,85.16884,63.54,0.0,0.0,32.54,54.64,https://y.gtimg.cn/music/photo_new/T002R500x500M000001cbKAD3pm4vz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,97,522436428,文艺工作者,张艺兴,001tQZO33ntbnd,False,59,5,12,85.08668,56.61,0.0,0.0,56.94,41.8,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,98,521720344,无声潮汐,王俊凯,002OhQnJ2tqnT6,False,98,5,26,85.03573,69.01,0.0,0.0,31.15,50.93,https://y.qq.com/music/photo_new/T062R500x500M000004ATwLB1BZI0b.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,99,521720355,幻梦,王俊凯,000bbwzf2E0nwB,False,103,4,23,84.95774,68.47,0.0,0.0,31.13,51.06,https://y.qq.com/music/photo_new/T062R500x500M000003tjnfQ2DkfyZ.jpg
202630,第30期（07.27-08.02）,2026-07-27,2026-08-02,100,521720357,Stay,王俊凯,002TplNQ18uPB9,False,108,4,24,84.95396,68.59,0.0,0.0,30.66,51.07,https://y.qq.com/music/photo_new/T062R500x500M000000yKB6w1WY6fo.jpg
